x_center,y_center,z_center,i,j,k,Density,Cut,Mo,As,Recu,Dure,Cate,Cate_3,Cate_2,Cate_1,Cate_0,Cate_9999
2910,3370,2480,0,4,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2498,0,4,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2516,0,4,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2534,0,4,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2552,0,4,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2570,0,4,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2588,0,4,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2606,0,4,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2624,0,4,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2642,0,4,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2660,0,4,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2678,0,4,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2696,0,4,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2714,0,4,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2732,0,4,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2750,0,4,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2768,0,4,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2786,0,4,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2804,0,4,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2822,0,4,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2840,0,4,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2858,0,4,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2876,0,4,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2894,0,4,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2912,0,4,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2930,0,4,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2948,0,4,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2966,0,4,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,2984,0,4,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3370,3002,0,4,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,1832,0,5,0,2.71,0,0,0,88.06,12.7,3,100,0,0,0,0
2910,3390,1850,0,5,1,2.71,0.37,0,0.03,88.06,12.7,3,100,0,0,0,0
2910,3390,1868,0,5,2,2.51,0.37,0,0.03,88.06,12.7,3,100,0,0,0,0
2910,3390,1886,0,5,3,2.48,0.35,0,0.03,70.11,-1,0,0,0,0,100,0
2910,3390,1904,0,5,4,2.48,0.32,0,0.04,70.11,-1,0,0,0,0,100,0
2910,3390,1922,0,5,5,2.48,0.19,0,0.07,70.11,-1,0,0,0,0,100,0
2910,3390,1940,0,5,6,2.48,0.19,0,0.03,70.11,-1,0,0,0,0,100,0
2910,3390,1958,0,5,7,2.48,0.18,0,0.01,70.11,-1,0,0,0,0,100,0
2910,3390,1976,0,5,8,2.48,0.14,0,0.04,70.11,-1,0,0,0,0,100,0
2910,3390,1994,0,5,9,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2012,0,5,10,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2030,0,5,11,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2048,0,5,12,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2066,0,5,13,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2084,0,5,14,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2102,0,5,15,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2120,0,5,16,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2138,0,5,17,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2156,0,5,18,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2174,0,5,19,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2192,0,5,20,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2210,0,5,21,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2228,0,5,22,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2246,0,5,23,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2264,0,5,24,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3390,2282,0,5,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2300,0,5,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2318,0,5,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2336,0,5,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2354,0,5,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2372,0,5,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2390,0,5,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2408,0,5,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2426,0,5,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2444,0,5,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2462,0,5,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2480,0,5,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2498,0,5,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2516,0,5,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2534,0,5,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2552,0,5,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2570,0,5,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2588,0,5,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2606,0,5,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2624,0,5,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2642,0,5,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2660,0,5,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2678,0,5,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2696,0,5,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2714,0,5,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2732,0,5,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2750,0,5,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2768,0,5,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2786,0,5,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2804,0,5,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2822,0,5,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2840,0,5,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2858,0,5,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2876,0,5,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2894,0,5,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2912,0,5,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2930,0,5,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2948,0,5,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2966,0,5,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,2984,0,5,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3390,3002,0,5,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,1832,0,6,0,2.48,0,0,0,88.06,14.42,3,100,0,0,0,0
2910,3410,1850,0,6,1,2.48,0.37,0,0.03,88.06,14.42,3,100,0,0,0,0
2910,3410,1868,0,6,2,2.48,0.37,0,0.03,88.06,12.7,3,100,0,0,0,0
2910,3410,1886,0,6,3,2.48,0.3,0,0.03,70.11,-1,0,0,0,0,100,0
2910,3410,1904,0,6,4,2.48,0.18,0,0.07,70.11,-1,0,0,0,0,100,0
2910,3410,1922,0,6,5,2.48,0.09,0,0.04,70.11,-1,0,0,0,0,100,0
2910,3410,1940,0,6,6,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,1958,0,6,7,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,1976,0,6,8,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,1994,0,6,9,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2012,0,6,10,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2030,0,6,11,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2048,0,6,12,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2066,0,6,13,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2084,0,6,14,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2102,0,6,15,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2120,0,6,16,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2138,0,6,17,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2156,0,6,18,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2174,0,6,19,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2192,0,6,20,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2210,0,6,21,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2228,0,6,22,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2246,0,6,23,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2264,0,6,24,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3410,2282,0,6,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2300,0,6,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2318,0,6,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2336,0,6,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2354,0,6,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2372,0,6,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2390,0,6,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2408,0,6,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2426,0,6,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2444,0,6,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2462,0,6,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2480,0,6,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2498,0,6,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2516,0,6,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2534,0,6,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2552,0,6,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2570,0,6,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2588,0,6,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2606,0,6,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2624,0,6,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2642,0,6,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2660,0,6,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2678,0,6,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2696,0,6,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2714,0,6,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2732,0,6,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2750,0,6,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2768,0,6,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2786,0,6,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2804,0,6,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2822,0,6,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2840,0,6,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2858,0,6,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2876,0,6,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2894,0,6,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2912,0,6,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2930,0,6,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2948,0,6,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2966,0,6,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,2984,0,6,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3410,3002,0,6,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,1832,0,7,0,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1850,0,7,1,2.48,0.12,0,0.03,70.11,-1,0,0,0,0,100,0
2910,3430,1868,0,7,2,2.48,0.13,0,0.03,70.11,-1,0,0,0,0,100,0
2910,3430,1886,0,7,3,2.48,0.09,0,0.01,70.11,-1,0,0,0,0,100,0
2910,3430,1904,0,7,4,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1922,0,7,5,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1940,0,7,6,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1958,0,7,7,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1976,0,7,8,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,1994,0,7,9,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2012,0,7,10,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2030,0,7,11,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2048,0,7,12,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2066,0,7,13,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2084,0,7,14,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2102,0,7,15,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2120,0,7,16,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2138,0,7,17,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2156,0,7,18,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2174,0,7,19,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2192,0,7,20,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2210,0,7,21,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2228,0,7,22,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2246,0,7,23,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2264,0,7,24,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3430,2282,0,7,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2300,0,7,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2318,0,7,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2336,0,7,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2354,0,7,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2372,0,7,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2390,0,7,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2408,0,7,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2426,0,7,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2444,0,7,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2462,0,7,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2480,0,7,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2498,0,7,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2516,0,7,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2534,0,7,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2552,0,7,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2570,0,7,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2588,0,7,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2606,0,7,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2624,0,7,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2642,0,7,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2660,0,7,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2678,0,7,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2696,0,7,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2714,0,7,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2732,0,7,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2750,0,7,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2768,0,7,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2786,0,7,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2804,0,7,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2822,0,7,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2840,0,7,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2858,0,7,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2876,0,7,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2894,0,7,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2912,0,7,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2930,0,7,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2948,0,7,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2966,0,7,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,2984,0,7,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3430,3002,0,7,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,1832,0,8,0,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1850,0,8,1,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1868,0,8,2,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1886,0,8,3,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1904,0,8,4,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1922,0,8,5,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1940,0,8,6,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1958,0,8,7,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1976,0,8,8,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,1994,0,8,9,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2012,0,8,10,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2030,0,8,11,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2048,0,8,12,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2066,0,8,13,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2084,0,8,14,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2102,0,8,15,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2120,0,8,16,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2138,0,8,17,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2156,0,8,18,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2174,0,8,19,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2192,0,8,20,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2210,0,8,21,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2228,0,8,22,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2246,0,8,23,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2264,0,8,24,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3450,2282,0,8,25,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2300,0,8,26,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2318,0,8,27,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2336,0,8,28,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2354,0,8,29,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2372,0,8,30,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2390,0,8,31,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2408,0,8,32,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2426,0,8,33,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2444,0,8,34,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2462,0,8,35,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2480,0,8,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2498,0,8,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2516,0,8,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2534,0,8,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2552,0,8,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2570,0,8,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2588,0,8,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2606,0,8,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2624,0,8,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2642,0,8,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2660,0,8,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2678,0,8,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2696,0,8,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2714,0,8,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2732,0,8,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2750,0,8,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2768,0,8,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2786,0,8,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2804,0,8,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2822,0,8,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2840,0,8,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2858,0,8,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2876,0,8,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2894,0,8,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2912,0,8,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2930,0,8,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2948,0,8,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2966,0,8,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,2984,0,8,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3450,3002,0,8,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
2910,3470,1832,0,9,0,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1850,0,9,1,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1868,0,9,2,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1886,0,9,3,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1904,0,9,4,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1922,0,9,5,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1940,0,9,6,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1958,0,9,7,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1976,0,9,8,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,1994,0,9,9,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2012,0,9,10,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2030,0,9,11,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2048,0,9,12,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2066,0,9,13,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2084,0,9,14,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
2910,3470,2102,0,9,15,2.48,0,0,0,70.11,-1,0,0,0,0,100,0
